"RoomCode","LocationCount","DepartmentCount","FACount","Departments","FAs","Locations"
"RMH21","1","1","1","312 (MENTAL HEALTH RESIDENT CARE UNIT (MH RCU))","COMMON RESIDENT SERVICES AREA","312 (MENTAL HEALTH RESIDENT CARE UNIT (MH RCU)) | COMMON RESIDENT SERVICES AREA"
"CS196","1","1","1","286 (SURGICAL / ENDOVASCULAR SERVICES)","INPATIENT (IP) SURGICAL PATIENT AREA","286 (SURGICAL / ENDOVASCULAR SERVICES) | INPATIENT (IP) SURGICAL PATIENT AREA"
"SB132","3","1","3","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D))","SCI/D CENTER ACUTE CARE (AC) RECEPTION AREA; SCI/D CENTER LONG TERM CARE HOME (LTC-H) RECEPTION AREA; SCI/D CENTER RECEPTION AREA","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER ACUTE CARE (AC) RECEPTION AREA; 104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER LONG TERM CARE HOME (LTC-H) RECEPTION AREA; 104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER RECEPTION AREA"
"CUC28","1","1","1","257 (URGENT CARE)","PATIENT AREA","257 (URGENT CARE) | PATIENT AREA"
"RSC63","1","1","1","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D))","SCI/D CENTER LONG TERM CARE NEIGHBORHOOD CENTER PHYSICAL THERAPY (LTC-NC-PT) AREA","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER LONG TERM CARE NEIGHBORHOOD CENTER PHYSICAL THERAPY (LTC-NC-PT) AREA"
"CED16","1","1","1","256 (EMERGENCY DEPARTMENT (ED))","PATIENT AREA","256 (EMERGENCY DEPARTMENT (ED)) | PATIENT AREA"
"SC524","1","1","1","400 (LIBRARY SERVICE)","HEALTH SCIENCES LIBRARY CIRCULATION AREA","400 (LIBRARY SERVICE) | HEALTH SCIENCES LIBRARY CIRCULATION AREA"
"SC805","1","1","1","278 (RESEARCH AND DEVELOPMENT (R&D))","VMU SUPPORT AREA","278 (RESEARCH AND DEVELOPMENT (R&D)) | VMU SUPPORT AREA"
"SB189","1","1","1","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D))","SCI/D CENTER STAFF AND ADMINISTRATIVE AREA","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER STAFF AND ADMINISTRATIVE AREA"
"CS151","2","1","2","286 (SURGICAL / ENDOVASCULAR SERVICES)","INPATIENT (IP) SURGICAL PATIENT AREA; AMBULATORY SURGERY CENTER (ASC) PATIENT AREA","286 (SURGICAL / ENDOVASCULAR SERVICES) | INPATIENT (IP) SURGICAL PATIENT AREA; 286 (SURGICAL / ENDOVASCULAR SERVICES) | AMBULATORY SURGERY CENTER (ASC) PATIENT AREA"
"SC213","3","2","3","102 (INTENSIVE CARE PATIENT CARE UNIT (IC PCU)); 286 (SURGICAL / ENDOVASCULAR SERVICES)","SUPPORT AREA; INPATIENT (IP) SURGICAL / ENDOVASCULAR SUPPORT AREA; AMBULATORY SURGERY CENTER (ASC) SUPPORT AREA","102 (INTENSIVE CARE PATIENT CARE UNIT (IC PCU)) | SUPPORT AREA; 286 (SURGICAL / ENDOVASCULAR SERVICES) | INPATIENT (IP) SURGICAL / ENDOVASCULAR SUPPORT AREA; 286 (SURGICAL / ENDOVASCULAR SERVICES) | AMBULATORY SURGERY CENTER (ASC) SUPPORT AREA"
"SC066","3","2","3","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)); 270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE)","SCI/D CENTER OUTPATIENT (OP) PATIENT AREA; SCI SPOKE AREA; PMR SVC COMMON PATIENT AREA","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER OUTPATIENT (OP) PATIENT AREA; 104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI SPOKE AREA; 270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE) | PMR SVC COMMON PATIENT AREA"
"CI083","1","1","1","295 (IMAGING SERVICES)","COMPUTED TOMOGRAPHY (CT) AREA","295 (IMAGING SERVICES) | COMPUTED TOMOGRAPHY (CT) AREA"
"IIC21","1","1","1","102 (INTENSIVE CARE PATIENT CARE UNIT (IC PCU))","INTENSIVE CARE PATIENT UNIT PATIENT AREA","102 (INTENSIVE CARE PATIENT CARE UNIT (IC PCU)) | INTENSIVE CARE PATIENT UNIT PATIENT AREA"
"WKTM3","3","1","3","263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM)","PATIENT ALIGNED CARE TEAM (PACT) CLINIC 1; PATIENT ALIGNED CARE TEAM (PACT) CLINIC 2; PATIENT ALIGNED CARE TEAM (PACT) CLINIC 3","263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM) | PATIENT ALIGNED CARE TEAM (PACT) CLINIC 1; 263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM) | PATIENT ALIGNED CARE TEAM (PACT) CLINIC 2; 263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM) | PATIENT ALIGNED CARE TEAM (PACT) CLINIC 3"
"SC901","1","1","1","285 (STERILE PROCESSING SERVICE)","PREPARATION AND ASSEMBLY AREA","285 (STERILE PROCESSING SERVICE) | PREPARATION AND ASSEMBLY AREA"
"CPR26","1","1","1","308 (PROSTHETICS AND SENSORY AIDS SERVICE)","SUPPORT AREA","308 (PROSTHETICS AND SENSORY AIDS SERVICE) | SUPPORT AREA"
"EYOT2","1","1","1","263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM)","EYE CLINIC","263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM) | EYE CLINIC"
"SC078","1","1","1","274 (QUARTERS ON-CALL)","STAFF AREA","274 (QUARTERS ON-CALL) | STAFF AREA"
"SC164","1","1","1","312 (MENTAL HEALTH RESIDENT CARE UNIT (MH RCU))","FA 4 RESIDENT CARE UNIT (RCU) PATIENT AREA","312 (MENTAL HEALTH RESIDENT CARE UNIT (MH RCU)) | FA 4 RESIDENT CARE UNIT (RCU) PATIENT AREA"
"CT046","1","1","1","270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE)","PHYSICAL THERAPY (PT) AREA","270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE) | PHYSICAL THERAPY (PT) AREA"
"SC189","5","2","5","257 (URGENT CARE); 286 (SURGICAL / ENDOVASCULAR SERVICES)","PATIENT AREA; INPATIENT (IP) SURGICAL / ENDOVASCULAR PRE-OPERATIVE HOLDING / PHASE II RECOVERY PATIENT AREA; INPATIENT (IP) SURGICAL / ENDOVASCULAR POST ANESTHESIA CARE UNIT (PACU) / PHASE I RECOVERY PATIENT AREA; AMBULATORY SURGERY CENTER (ASC) PRE-OPERATIVE HOLDING / PHASE II RECOVERY PATIENT AREA; AMBULATORY SURGERY CENTER (ASC) POST-ANESTHESIA CARE UNIT (PACU) / PHASE I RECOVERY PATIENT AREA","257 (URGENT CARE) | PATIENT AREA; 286 (SURGICAL / ENDOVASCULAR SERVICES) | INPATIENT (IP) SURGICAL / ENDOVASCULAR PRE-OPERATIVE HOLDING / PHASE II RECOVERY PATIENT AREA; 286 (SURGICAL / ENDOVASCULAR SERVICES) | INPATIENT (IP) SURGICAL / ENDOVASCULAR POST ANESTHESIA CARE UNIT (PACU) / PHASE I RECOVERY PATIENT AREA; 286 (SURGICAL / ENDOVASCULAR SERVICES) | AMBULATORY SURGERY CENTER (ASC) PRE-OPERATIVE HOLDING / PHASE II RECOVERY PATIENT AREA; 286 (SURGICAL / ENDOVASCULAR SERVICES) | AMBULATORY SURGERY CENTER (ASC) POST-ANESTHESIA CARE UNIT (PACU) / PHASE I RECOVERY PATIENT AREA"
"IMH61","1","1","1","110 (MENTAL HEALTH PATIENT CARE UNIT (MH PCU))","PATIENT CARE UNIT (PCU) SUPPORT AREA","110 (MENTAL HEALTH PATIENT CARE UNIT (MH PCU)) | PATIENT CARE UNIT (PCU) SUPPORT AREA"
"CGE26","1","1","1","287 (GASTROINTESTINAL / ENDOSCOPY SERVICE)","PREP AND RECOVERY PATIENT AREA","287 (GASTROINTESTINAL / ENDOSCOPY SERVICE) | PREP AND RECOVERY PATIENT AREA"
"RPT15","1","1","1","111 (POLYTRAUMA REHABILITATION CENTER (PRC))","PRC RESIDENT CARE UNIT RESIDENT UNIT AREA","111 (POLYTRAUMA REHABILITATION CENTER (PRC)) | PRC RESIDENT CARE UNIT RESIDENT UNIT AREA"
"CI086","2","2","2","256 (EMERGENCY DEPARTMENT (ED)); 295 (IMAGING SERVICES)","EMERGENCY IMAGING AREA; COMPUTED TOMOGRAPHY (CT) AREA","256 (EMERGENCY DEPARTMENT (ED)) | EMERGENCY IMAGING AREA; 295 (IMAGING SERVICES) | COMPUTED TOMOGRAPHY (CT) AREA"
"CDS76","1","1","1","222 (DENTAL SERVICE)","DENTAL LABORATORIES","222 (DENTAL SERVICE) | DENTAL LABORATORIES"
"SC702","1","1","1","278 (RESEARCH AND DEVELOPMENT (R&D))","BLR&D SERVICE RESEARCH AREA","278 (RESEARCH AND DEVELOPMENT (R&D)) | BLR&D SERVICE RESEARCH AREA"
"IPT71","1","1","1","111 (POLYTRAUMA REHABILITATION CENTER (PRC))","PRC PATIENT CARE UNIT THERAPY AREA","111 (POLYTRAUMA REHABILITATION CENTER (PRC)) | PRC PATIENT CARE UNIT THERAPY AREA"
"CS223","1","1","1","286 (SURGICAL / ENDOVASCULAR SERVICES)","INPATIENT (IP) ENDOVASCULAR PATIENT AREA","286 (SURGICAL / ENDOVASCULAR SERVICES) | INPATIENT (IP) ENDOVASCULAR PATIENT AREA"
"OSC43","1","1","1","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D))","SCI/D CENTER OUTPATIENT KINESIOTHERAPY (OP-KT) AREA","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER OUTPATIENT KINESIOTHERAPY (OP-KT) AREA"
"CRT76","1","1","1","277 (RADIATION THERAPY SERVICE)","STAFF AND ADMINISTRATIVE AREA","277 (RADIATION THERAPY SERVICE) | STAFF AND ADMINISTRATIVE AREA"
"SV531","1","1","1","268 (PHARMACY SERVICE)","INPATIENT PHARMACY STERILE PREPARATION AREA","268 (PHARMACY SERVICE) | INPATIENT PHARMACY STERILE PREPARATION AREA"
"WTG03","2","1","2","263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM)","EYE CLINIC; PROSTHETICS AND SENSORY AIDS CLINIC","263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM) | EYE CLINIC; 263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM) | PROSTHETICS AND SENSORY AIDS CLINIC"
"CPL41","1","1","1","212 (PULMONARY MEDICINE SERVICE)","SUPPORT AREA","212 (PULMONARY MEDICINE SERVICE) | SUPPORT AREA"
"SC174","12","3","12","214 (CLINICAL SERVICES ADMINISTRATION); 246 (HEALTH ADMINISTRATION SERVICE); 295 (IMAGING SERVICES)","MEDICAL SERVICE AREA; HOSPITAL MEDICINE AREA; ENDOCRINOLOGY AREA; RHEUMATOLOGY AREA; INFECTIOUS DISEASES AREA; HOMELESS / COMPENSATED WORK THERAPY (CWT) AREA; NEUROLOGY SERVICE AREA; DERMATOLOGY SERVICE AREA; GERIATRICS HOME BASED PRIMARY CARE (HBPC) AREA; ONCOLOGY SERVICE AREA; HEALTH BENEFITS SECTION: CENTRALIZED REGISTRATION UNIT (CRU); IMAGING SERVICES RECEPTION AREA","214 (CLINICAL SERVICES ADMINISTRATION) | MEDICAL SERVICE AREA; 214 (CLINICAL SERVICES ADMINISTRATION) | HOSPITAL MEDICINE AREA; 214 (CLINICAL SERVICES ADMINISTRATION) | ENDOCRINOLOGY AREA; 214 (CLINICAL SERVICES ADMINISTRATION) | RHEUMATOLOGY AREA; 214 (CLINICAL SERVICES ADMINISTRATION) | INFECTIOUS DISEASES AREA; 214 (CLINICAL SERVICES ADMINISTRATION) | HOMELESS / COMPENSATED WORK THERAPY (CWT) AREA; 214 (CLINICAL SERVICES ADMINISTRATION) | NEUROLOGY SERVICE AREA; 214 (CLINICAL SERVICES ADMINISTRATION) | DERMATOLOGY SERVICE AREA; 214 (CLINICAL SERVICES ADMINISTRATION) | GERIATRICS HOME BASED PRIMARY CARE (HBPC) AREA; 214 (CLINICAL SERVICES ADMINISTRATION) | ONCOLOGY SERVICE AREA; 246 (HEALTH ADMINISTRATION SERVICE) | HEALTH BENEFITS SECTION: CENTRALIZED REGISTRATION UNIT (CRU); 295 (IMAGING SERVICES) | IMAGING SERVICES RECEPTION AREA"
"SV696","1","1","1","206 (VETERANS CANTEEN SERVICE (VCS))","STAFF AND ADMINISTRATIVE AREA","206 (VETERANS CANTEEN SERVICE (VCS)) | STAFF AND ADMINISTRATIVE AREA"
"CT201","1","1","1","270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE)","PMR SVC WHEELCHAIR CLINIC AREA","270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE) | PMR SVC WHEELCHAIR CLINIC AREA"
"SV628","1","1","1","206 (VETERANS CANTEEN SERVICE (VCS))","COFFEE SHOP AREA","206 (VETERANS CANTEEN SERVICE (VCS)) | COFFEE SHOP AREA"
"CDL71","1","1","1","316 (DIALYSIS CENTER)","SUPPORT AREA","316 (DIALYSIS CENTER) | SUPPORT AREA"
"CL261","1","1","1","240 (PATHOLOGY AND LABORATORY MEDICINE SERVICE)","CLINICAL PATHOLOGY WORK AREA","240 (PATHOLOGY AND LABORATORY MEDICINE SERVICE) | CLINICAL PATHOLOGY WORK AREA"
"ISC71","1","1","1","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D))","SCI/D CENTER ACUTE CARE / OUTPATIENT OCCUPATIONAL THERAPY (AC/OP-OT) AREA","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER ACUTE CARE / OUTPATIENT OCCUPATIONAL THERAPY (AC/OP-OT) AREA"
"RSH11","1","1","1","106 (SMALL HOUSE (SH) MODEL)","HOUSE RESIDENT AREA","106 (SMALL HOUSE (SH) MODEL) | HOUSE RESIDENT AREA"
"SB481","1","1","1","230 (ENGINEERING SERVICE)","SHOP AREA","230 (ENGINEERING SERVICE) | SHOP AREA"
"CDL61","1","1","1","316 (DIALYSIS CENTER)","SUPPORT AREA","316 (DIALYSIS CENTER) | SUPPORT AREA"
"CT063","1","1","1","270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE)","KINESIOTHERAPY (KT) AREA","270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE) | KINESIOTHERAPY (KT) AREA"
"SV111","1","1","1","220 (CREDIT UNION)","LOBBY AND TELLER AREA","220 (CREDIT UNION) | LOBBY AND TELLER AREA"
"SV667","1","1","1","206 (VETERANS CANTEEN SERVICE (VCS))","FOOD COURT SUPPORT AREA","206 (VETERANS CANTEEN SERVICE (VCS)) | FOOD COURT SUPPORT AREA"
"CPL21","1","1","1","212 (PULMONARY MEDICINE SERVICE)","SLEEP STUDY PATIENT AREA","212 (PULMONARY MEDICINE SERVICE) | SLEEP STUDY PATIENT AREA"
"CEY91","2","2","2","206 (VETERANS CANTEEN SERVICE (VCS)); 233 (EYE CLINIC: OPHTHALMOLOGY AND OPTOMETRY SERVICES)","OPTICAL SHOP AREA; OPTICAL FITTING AREA","206 (VETERANS CANTEEN SERVICE (VCS)) | OPTICAL SHOP AREA; 233 (EYE CLINIC: OPHTHALMOLOGY AND OPTOMETRY SERVICES) | OPTICAL FITTING AREA"
"CPR06","1","1","1","308 (PROSTHETICS AND SENSORY AIDS SERVICE)","PATIENT AREA","308 (PROSTHETICS AND SENSORY AIDS SERVICE) | PATIENT AREA"
"CDS49","1","1","1","222 (DENTAL SERVICE)","DENTAL SURGERY SUITE PATIENT AREA","222 (DENTAL SERVICE) | DENTAL SURGERY SUITE PATIENT AREA"
"SC799","1","1","1","278 (RESEARCH AND DEVELOPMENT (R&D))","VMU SUPPORT AREA","278 (RESEARCH AND DEVELOPMENT (R&D)) | VMU SUPPORT AREA"
"CL266","1","1","1","240 (PATHOLOGY AND LABORATORY MEDICINE SERVICE)","CLINICAL PATHOLOGY WORK AREA","240 (PATHOLOGY AND LABORATORY MEDICINE SERVICE) | CLINICAL PATHOLOGY WORK AREA"
"EYVF1","1","1","1","263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM)","EYE CLINIC","263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM) | EYE CLINIC"
"SB180","1","1","1","111 (POLYTRAUMA REHABILITATION CENTER (PRC))","PRC RESIDENT CARE UNIT RESIDENT UNIT AREA","111 (POLYTRAUMA REHABILITATION CENTER (PRC)) | PRC RESIDENT CARE UNIT RESIDENT UNIT AREA"
"SC614","1","1","1","248 (MEDICAL MEDIA SERVICE)","ILLUSTRATION SERVICE PRODUCTION AREA","248 (MEDICAL MEDIA SERVICE) | ILLUSTRATION SERVICE PRODUCTION AREA"
"SB408","1","1","1","230 (ENGINEERING SERVICE)","SHOP AREA","230 (ENGINEERING SERVICE) | SHOP AREA"
"SB234","1","1","1","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D))","SCI/D CENTER RECEPTION AREA","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER RECEPTION AREA"
"TNPG1","6","1","6","263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM)","PATIENT ALIGNED CARE TEAM (PACT) CLINIC 1; PATIENT ALIGNED CARE TEAM (PACT) CLINIC 2; PATIENT ALIGNED CARE TEAM (PACT) CLINIC 3; PATHOLOGY AND LABORATORY MEDICINE (PLM) SERVICE; PHARMACY SERVICE; STAFF SUPPORT AREA","263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM) | PATIENT ALIGNED CARE TEAM (PACT) CLINIC 1; 263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM) | PATIENT ALIGNED CARE TEAM (PACT) CLINIC 2; 263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM) | PATIENT ALIGNED CARE TEAM (PACT) CLINIC 3; 263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM) | PATHOLOGY AND LABORATORY MEDICINE (PLM) SERVICE; 263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM) | PHARMACY SERVICE; 263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM) | STAFF SUPPORT AREA"
"ISC05","1","1","1","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D))","SCI/D CENTER ACUTE CARE PATIENT CARE UNIT (AC-PCU) PATIENT AREA","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER ACUTE CARE PATIENT CARE UNIT (AC-PCU) PATIENT AREA"
"CT111","1","1","1","270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE)","OCCUPATIONAL THERAPY (OT) AREA","270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE) | OCCUPATIONAL THERAPY (OT) AREA"
"SC872","1","1","1","285 (STERILE PROCESSING SERVICE)","DECONTAMINATION AREA","285 (STERILE PROCESSING SERVICE) | DECONTAMINATION AREA"
"SC851","1","1","1","285 (STERILE PROCESSING SERVICE)","DECONTAMINATION AREA","285 (STERILE PROCESSING SERVICE) | DECONTAMINATION AREA"
"CED37","1","1","1","256 (EMERGENCY DEPARTMENT (ED))","PATIENT AREA","256 (EMERGENCY DEPARTMENT (ED)) | PATIENT AREA"
"SC936","1","1","1","285 (STERILE PROCESSING SERVICE)","STERILIZATION AREA","285 (STERILE PROCESSING SERVICE) | STERILIZATION AREA"
"CEY63","1","1","1","233 (EYE CLINIC: OPHTHALMOLOGY AND OPTOMETRY SERVICES)","OPTOMETRY SERVICE PATIENT AREA","233 (EYE CLINIC: OPHTHALMOLOGY AND OPTOMETRY SERVICES) | OPTOMETRY SERVICE PATIENT AREA"
"CL401","1","1","1","240 (PATHOLOGY AND LABORATORY MEDICINE SERVICE)","ANATOMICAL PATHOLOGY WORK AREA","240 (PATHOLOGY AND LABORATORY MEDICINE SERVICE) | ANATOMICAL PATHOLOGY WORK AREA"
"SC748","1","1","1","278 (RESEARCH AND DEVELOPMENT (R&D))","VMU TREATMENT AREA","278 (RESEARCH AND DEVELOPMENT (R&D)) | VMU TREATMENT AREA"
"SC885","1","1","1","285 (STERILE PROCESSING SERVICE)","SCOPE PROCESSING AREA","285 (STERILE PROCESSING SERVICE) | SCOPE PROCESSING AREA"
"CT068","1","1","1","270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE)","KINESIOTHERAPY (KT) AREA","270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE) | KINESIOTHERAPY (KT) AREA"
"SB165","1","1","1","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D))","SCI/D CENTER AQUATIC THERAPY (AT) AREA","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER AQUATIC THERAPY (AT) AREA"
"SB188","2","1","2","269 (RECREATION THERAPY SERVICE)","SELF-DIRECTED THERAPY AREA; AQUATIC THERAPY AREA","269 (RECREATION THERAPY SERVICE) | SELF-DIRECTED THERAPY AREA; 269 (RECREATION THERAPY SERVICE) | AQUATIC THERAPY AREA"
"CT334","1","1","1","269 (RECREATION THERAPY SERVICE)","RECREATION / CREATIVE ARTS THERAPY AREA","269 (RECREATION THERAPY SERVICE) | RECREATION / CREATIVE ARTS THERAPY AREA"
"SB435","1","1","1","230 (ENGINEERING SERVICE)","SHOP AREA","230 (ENGINEERING SERVICE) | SHOP AREA"
"CED28","1","1","1","256 (EMERGENCY DEPARTMENT (ED))","PATIENT AREA","256 (EMERGENCY DEPARTMENT (ED)) | PATIENT AREA"
"CT144","1","1","1","270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE)","ASSISTIVE TECHNOLOGY (ATECH) AREA","270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE) | ASSISTIVE TECHNOLOGY (ATECH) AREA"
"SC728","2","1","2","278 (RESEARCH AND DEVELOPMENT (R&D))","RR&D SERVICE STAFF AREA; CSR&D SERVICE STAFF AREA","278 (RESEARCH AND DEVELOPMENT (R&D)) | RR&D SERVICE STAFF AREA; 278 (RESEARCH AND DEVELOPMENT (R&D)) | CSR&D SERVICE STAFF AREA"
"CAS76","1","1","1","204 (AUDIOLOGY AND SPEECH-LANGUAGE PATHOLOGY (ASLP) SERVICE)","AUDIOLOGY SUPPORT AREA","204 (AUDIOLOGY AND SPEECH-LANGUAGE PATHOLOGY (ASLP) SERVICE) | AUDIOLOGY SUPPORT AREA"
"SB001","9","2","9","256 (EMERGENCY DEPARTMENT (ED)); 295 (IMAGING SERVICES)","EMERGENCY IMAGING AREA; GENERAL RADIOLOGY AREA; BREAST IMAGING AREA; ULTRASOUND AREA; COMPUTED TOMOGRAPHY (CT) AREA; MAGNETIC RESONANCE IMAGING (MRI) AREA; NUCLEAR MEDICINE (NM) AREA; POSITRON EMISSION TOMOGRAPHY (PET) COMPUTED TOMOGRAPHY (CT) - PET/CT AREA; POSITRON EMISSION TOMOGRAPHY (PET) MAGNETIC RESONANCE IMAGING (MRI) - PET/MRI AREA","256 (EMERGENCY DEPARTMENT (ED)) | EMERGENCY IMAGING AREA; 295 (IMAGING SERVICES) | GENERAL RADIOLOGY AREA; 295 (IMAGING SERVICES) | BREAST IMAGING AREA; 295 (IMAGING SERVICES) | ULTRASOUND AREA; 295 (IMAGING SERVICES) | COMPUTED TOMOGRAPHY (CT) AREA; 295 (IMAGING SERVICES) | MAGNETIC RESONANCE IMAGING (MRI) AREA; 295 (IMAGING SERVICES) | NUCLEAR MEDICINE (NM) AREA; 295 (IMAGING SERVICES) | POSITRON EMISSION TOMOGRAPHY (PET) COMPUTED TOMOGRAPHY (CT) - PET/CT AREA; 295 (IMAGING SERVICES) | POSITRON EMISSION TOMOGRAPHY (PET) MAGNETIC RESONANCE IMAGING (MRI) - PET/MRI AREA"
"SC655","1","1","1","248 (MEDICAL MEDIA SERVICE)","MMVSS PHOTOGRAPHY PRODUCTION AREA","248 (MEDICAL MEDIA SERVICE) | MMVSS PHOTOGRAPHY PRODUCTION AREA"
"CEY03","1","1","1","233 (EYE CLINIC: OPHTHALMOLOGY AND OPTOMETRY SERVICES)","OPHTHALMOLOGY SERVICE PATIENT AREA","233 (EYE CLINIC: OPHTHALMOLOGY AND OPTOMETRY SERVICES) | OPHTHALMOLOGY SERVICE PATIENT AREA"
"CT057","1","1","1","270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE)","KINESIOTHERAPY (KT) AREA","270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE) | KINESIOTHERAPY (KT) AREA"
"SB143","1","1","1","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D))","SCI/D CENTER LONG TERM CARE HOME (LTC-H) RESIDENT AREA","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER LONG TERM CARE HOME (LTC-H) RESIDENT AREA"
"SS208","1","1","1","238 (MEDICAL CENTER DIRECTOR'S SUITE)","STAFF AND ADMININSTRATIVE AREA","238 (MEDICAL CENTER DIRECTOR'S SUITE) | STAFF AND ADMININSTRATIVE AREA"
"CT126","1","1","1","270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE)","DRIVER TRAINING (DT) AREA","270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE) | DRIVER TRAINING (DT) AREA"
"SV151","1","1","1","220 (CREDIT UNION)","SUPPORT AREA","220 (CREDIT UNION) | SUPPORT AREA"
"CT181","1","1","1","270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE)","AQUATIC THERAPY (AT) AREA","270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE) | AQUATIC THERAPY (AT) AREA"
"ISC26","1","1","1","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D))","SCI/D CENTER ACUTE CARE PATIENT CARE UNIT (AC-PCU) COMMON AREA","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER ACUTE CARE PATIENT CARE UNIT (AC-PCU) COMMON AREA"
"RSC35","1","1","1","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D))","SCI/D CENTER LONG TERM CARE HOME (LTC-H) SUPPORT AREA","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER LONG TERM CARE HOME (LTC-H) SUPPORT AREA"
"RSC16","1","1","1","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D))","SCI/D CENTER LONG TERM CARE HOME (LTC-H) RESIDENT AREA","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER LONG TERM CARE HOME (LTC-H) RESIDENT AREA"
"RMH38","1","1","1","312 (MENTAL HEALTH RESIDENT CARE UNIT (MH RCU))","COMMON RESIDENT SERVICES AREA","312 (MENTAL HEALTH RESIDENT CARE UNIT (MH RCU)) | COMMON RESIDENT SERVICES AREA"
"SS201","1","1","1","234 (FISCAL SERVICE)","STAFF AND ADMINISTRATIVE AREA","234 (FISCAL SERVICE) | STAFF AND ADMINISTRATIVE AREA"
"RSH68","1","1","1","106 (SMALL HOUSE (SH) MODEL)","NEIGHBORHOOD CENTER RESIDENT AREA","106 (SMALL HOUSE (SH) MODEL) | NEIGHBORHOOD CENTER RESIDENT AREA"
