Chapter	FA Number	FA Name	Room ID	Room Code	Room Name	Floor	Base	Wall	Wain	Ceiling	Door	Hardware
277	1	Reception Area	3662	TLTU1	Public Toilet	"m:PT m:RES [74] m:PT [7] h:4"" m:RES [7] h:4"""		m:GWB [7, 64] f:P	"m:PT [7] h:4'-0"" m:CT [7] h:4'-0"""	m:AT	m:Wood t:19 s:S	hw:2G [71]
277	2	Patient Area	3663	WRC01	Sub-Waiting	m:CPT [6] m:LVT	m:PRB [8]	m:GWB [5] f:P		m:AT	m:Wood t:1 dg:T s:S	hw:4G
277	2	Patient Area	3664	OFDC2	Consult Room	m:CPT [6]	m:PRB [8]	m:GWB [5, 64] f:P		m:AT	m:Wood t:19 dg:T s:U	hw:3G
277	2	Patient Area	3665	XTLA1	Linear Accelerator (IMRT) Room [60, 61]	"m:RES m:RES h:4"""		m:GWB [64] f:P		m:AT f:SP	m:Wood t:17 [16] dl:LEAD s:X	hw:4Q
277	2	Patient Area	3666	XTEM1	Entrance Maze [60, 61]	"m:RES m:RES h:4"""		m:GWB f:P		m:AT f:SP	m:Wood t:17 [16] dl:LEAD s:X	hw:4Q SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -358 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
277	2	Patient Area	3667	XTLC1	Control Room [60, 61]	"m:RES m:RES h:4"""		m:GWB f:P			m:AT f:SP t:OPEN	hw:N/A
277	2	Patient Area	3668	TLTU1	Toilet, Patient	"m:PT m:RES [74] m:PT [7] h:4"" m:RES [7] h:4"""		m:GWB [7, 64] f:P	"m:PT [7] h:4'-0"" m:CT [7] h:4'-0"" m:GWB f:SC"		m:Wood t:1 s:S	hw:2H [71]
277	2	Patient Area	3669	TRGM1	Procedure / Exam Room	"m:WSF m:WSF h:4"""		m:GWB [64] f:SC		m:AT	m:Wood t:19 s:V	hw:4P
277	2	Patient Area	3670	EXRG3	Exam Room	m:LVT	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:19 s:V	hw:1Q
277	2	Patient Area	3671	TLTU1	Toilet, Exam Room Patient	"m:PT m:RES [74] m:PT [7] h:4"" m:RES [7] h:4"""		m:GWB [7, 64] f:P	"m:PT [7] h:4'-0"" m:CT [7] h:4'-0"" m:GWB f:SC"		m:Wood t:1 s:S	hw:2H [71]
277	2	Patient Area	3672	DR001	Dressing Room / Cubicle	m:LVT	"m:RB h:4"""	m:GWB f:P		m:AT	m:Wood t:1 s:U	hw:2H [71]
277	2	Patient Area	3673	WRL01	Holding Bay, Patient Stretcher	m:WSF m:LVT	"m:RB h:4"""	"m:GWB [54] f:P m:RWC h:4'-0"""			m:AT t:OPEN	hw:N/A
277	3	Treatment Planning Unit Area	3674	XTSG1	CT Simulator Unit Room [60]	"m:WSF m:WSF h:4"""		m:GWB [64] f:P		m:AT f:SP	m:Wood t:17 dl:LEAD s:X	hw:4Q
277	3	Treatment Planning Unit Area	3675	XTSC1	Control Room [61]	"m:WSF m:WSF h:4"""		m:GWB [64] f:P			m:AT f:SP t:OPEN	hw:N/A SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -359 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
277	3	Treatment Planning Unit Area	3676	XFSA1	Film Processing	"m:RES m:RES h:4"""		m:GWB f:SC		m:AT f:SP	m:Wood t:1 s:S	hw:3J
277	3	Treatment Planning Unit Area	3677	XTMF1	Block / Mold Room	"m:WSF m:WSF h:4"""		m:GWB f:P		m:AT	m:Wood t:11 dg:T s:V	hw:4K
277	3	Treatment Planning Unit Area	3678	XDUS1	Ultrasound Planning Unit Room	m:LVT	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:19 dg:T s:X	hw:4K
277	3	Treatment Planning Unit Area	3679	XTTP1	Treatment Planning Computer Room / Dosimetry Room	m:LVT	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:19 dg:T s:U	hw:1F
277	3	Treatment Planning Unit Area	3680	WRCH1	Work Area, Staff	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
277	4	Support Area	3681	XTRT1	Sealed Source Room [60]	"m:RES m:RES h:4"""		m:GWB f:P		m:AT	m:Wood t:1 dl:LEAD [27] s:X m:Wood t:15 dl:LEAD [27] s:X	hw:4Q
277	4	Support Area	3682	XTLB1	Physics Laboratory	"m:WSF m:WSF h:4"""		m:GWB f:P		m:AT	m:Wood t:1 s:U	hw:4N
277	4	Support Area	3683	UCCL1	Utility Room, Clean	"m:WSF m:WSF h:4"""		"m:GWB [54] f:SC m:RWC h:4'-0"""		m:AT f:SP	m:Wood t:11 dg:F ds:YES s:V	hw:SH3C
277	4	Support Area	3684	USCL1	Utility Room, Soiled	"m:WSF m:WSF h:4"""		"m:GWB [54] f:SC m:RWC h:4'-0"""		m:AT [9] f:SP	m:Wood t:11 dg:F ds:YES s:V	hw:SH3C
277	4	Support Area	3685	JANC1	Housekeeping Aides Closet (HAC)	"m:QT m:QT [7] h:4"""		m:GWB f:SC	"m:CT [7] h:4'-0"""	m:AT f:SP	m:Wood t:1 s:U	hw:5D SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -360 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
277	4	Support Area	3686	LCCL3	Alcove, Linen Storage	m:LVT	"m:RB h:4"""	"m:GWB [54] f:P m:RWC h:4'-0"""			m:AT t:OPEN	hw:N/A
277	4	Support Area	3687	XVC01	PACS: Digital Quality Control Area	m:VT	"m:RB h:4"""	m:GWB f:P		m:AT	m:Wood t:1 dg:T s:U	hw:4G
277	4	Support Area	3688	XFDS1	PACS: Digital Archival Storage	m:VT	"m:RB h:4"""	m:GWB f:P		m:AT	m:Wood t:11 dg:F s:S	hw:5
277	4	Support Area	3689	XVC01	Viewing / Consultation Room: NonTeaching	m:CPT [6]	m:PRB [8]	m:GWB [5, 64] f:P		m:AT	m:Wood t:19 dg:T s:S	hw:4J
277	4	Support Area	3690	XVC01	Viewing / Consultation Room: Teaching	m:CPT [6]	m:PRB [8]	m:GWB [5, 64] f:P		m:AT	m:Wood t:19 dg:T s:S	hw:4K
277	4	Support Area	3691	XCTI1	3D Workstation	m:CPT [6]	"m:RB h:4"""	m:GWB [64] f:P			m:AT t:OPEN	hw:N/A
277	4	Support Area	3692	XCTI1	Computed Radiology (CR) Reader Area	m:SVT	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:1 dg:T s:U	hw:4G
277	4	Support Area	3693	XFP01	Darkroom -Film Processing	"m:RES m:RES h:4"""		m:GWB f:P		m:AT	m:Wood t:1 s:S	hw:3J
277	4	Support Area	3694	XFP03	Daylight Processing	"m:WSF m:WSF h:4"""		m:GWB f:P		m:AT	m:Wood t:1 s:S	hw:3J
277	4	Support Area	3695	XFSA1	Film Sorting Area	"m:WSF m:WSF h:4"""		m:GWB f:P		m:AT	m:Wood t:1 dg:T s:S	hw:5D
277	4	Support Area	3696	SRE01	Storage, Support Equipment	m:VT	"m:RB h:4"""	"m:GWB [54] f:P m:RWC h:4'-0"""		m:AT	m:Wood t:11 dg:F s:V	hw:4F SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -361 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
277	4	Support Area	3697	SRLW1	Storage, Stretcher / Wheelchair	m:VT	"m:RB h:4"""	"m:GWB [54] f:P m:RWC h:4'-0"""		m:AT	m:Wood t:1 s:U	hw:5E
277	4	Support Area	3698	XFFA1	Storage, Film Files	m:VT	"m:RB h:4"""	m:GWB f:P		m:AT	m:Wood t:11 dg:F s:S	hw:5
277	4	Support Area	3699	XFFA1	Storage, Film	m:VT	"m:RB h:4"""	m:GWB f:P		m:AT	m:Wood t:11 dg:F s:S	hw:5D
277	4	Support Area	3700	SRHM1	Storage, Chemical	"m:RES m:RES h:4"""		"m:GWB [54] f:SC m:RWC h:4'-0"" m:GWB f:SC"			m:Wood t:11 dg:F s:S	hw:5D
277	5	Staff and Administrative Area	3701	OFA09	Office, Radiation Therapy Service Chief	m:CPT [6]	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:19 dg:T s:S	hw:3G
277	5	Staff and Administrative Area	3702	SEC01	Secretary / Waiting	m:CPT [6] m:LVT	"m:RB h:4"""	m:GWB [5] f:P		m:AT	m:Wood t:1 dg:T s:S m:N/A t:OPEN s:N/A	hw:3E
277	5	Staff and Administrative Area	3703	OFA07	Workstation, Staff Physician	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
277	5	Staff and Administrative Area	3704	OFA07	Workstation, Nurse	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
277	5	Staff and Administrative Area	3705	OFA07	Workstation, Professional Non Physician	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
277	5	Staff and Administrative Area	3706	OFA07	Workstation, Physicist	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -362 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
277	5	Staff and Administrative Area	3707	OFA09	Office, Technologist Supervisor	m:CPT [6]	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:1 dg:T s:S	hw:3E
277	5	Staff and Administrative Area	3708	OFA07	Workstation, PACS Administrator	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
277	5	Staff and Administrative Area	3709	OFA07	Workstation, Clerical	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
277	5	Staff and Administrative Area	3710	OFA07	Workstation, Data Processing	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
277	5	Staff and Administrative Area	3711	OFA07	Workstation, Quality Assurance	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
277	5	Staff and Administrative Area	3712	OFA07	Workstation, Scheduler	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
277	5	Staff and Administrative Area	3713	OFA07	Workstation, Transcriptionist	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
277	5	Staff and Administrative Area	3714	XFFA2	Patient Records Filing	m:VT	"m:RB h:4"""	m:GWB f:P		m:AT	m:Wood t:11 dg:F s:S	hw:5
277	5	Staff and Administrative Area	3715	XVC01	Workstation, Tele-Radiology	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
277	5	Staff and Administrative Area	3716	CRR01	Conference Room	m:CPT [6]	"m:RB h:4"""	m:GWB [42, 64] f:P		m:AT	m:Wood t:19 dg:T s:S	hw:4J
277	5	Staff and Administrative Area	3717	RPR01	Copier Room	m:VT	"m:RB h:4"""	m:GWB f:P		m:AT	m:Wood t:1 dg:T s:S	hw:4G SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -363 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
277	5	Staff and Administrative Area	3718	SRS01	Storage Room	m:VT	"m:RB h:4"""	m:GWB f:P		m:AT	m:Wood t:11 dg:F s:S	hw:5
277	5	Staff and Administrative Area	3719	SL001	Lounge, Staff	m:SVT	"m:RB h:4"""	m:GWB f:P		m:AT	m:Wood t:1 dg:T s:S	hw:SH-4
277	5	Staff and Administrative Area	3720	LR001	Locker Room, Staff	"m:PT m:PT h:4"""		m:GWB f:SC		m:AT	m:Wood t:1 s:S	hw:SH-4
277	5	Staff and Administrative Area	3721	TLTU1	Toilet, Staff	"m:PT m:RES [74] m:PT [7] h:4"" m:RES [7] h:4"""		m:GWB [7, 64] f:P	"m:PT [7] h:4'-0"" m:CT [7] h:4'-0"""	m:AT	m:Wood t:1 s:S	hw:2 [71]
277	6	Education Area	3722	OFA07	Workstation, Resident / Intern	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
277	6	Education Area	3723	OFA07	Workstation, Student	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
277	6	Education Area	3724	CRR01	Conference Room / Classroom	m:CPT [6] m:LVT	"m:RB h:4"""	m:GWB [42, 64] f:P		m:AT	m:Wood t:19 dg:T s:U	hw:4J SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -364 66 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
278	1	Biomedical Research Unit Reception Area	3725	WRC01	Waiting	m:CPT [6] m:LVT	m:PRB [8]	m:GWB [5] f:P		m:AT	m:Wood t:1 dg:T s:S m:N/A t:OPEN s:N/A	hw:4G
278	1	Biomedical Research Unit Reception Area	3726	RECP1	Reception	m:CPT [6] m:LVT	m:PRB [8]	m:GWB [5] f:P			m:AT t:OPEN	hw:N/A
278	1	Biomedical Research Unit Reception Area	3727	TLTU1	Toilet, Public	"m:PT m:RES [74] m:PT [7] h:4"" m:RES [7] h:4"""		m:GWB [7, 64] f:P	"m:PT [7] h:4'-0"" m:CT [7] h:4'-0"""	m:AT	m:Wood t:19 s:S	hw:2G [71]
278	2	Biomedical Research Unit Research Area	3728	LBRB1	Laboratory, Biomedical Research	"m:RES m:RES h:4"""		m:CMU f:SC		m:AT	m:Steel t:20 dg:T s:X	hw:4C
278	2	Biomedical Research Unit Research Area	3729	LBTS1	Tissue Culture Room, Biomedical	"m:WSF m:WSF h:4"""		m:GWB f:SC		m:AT f:SP	m:Wood t:1 dg:T s:X	hw:4K
278	2	Biomedical Research Unit Research Area	3730	SRR01	Cold Room, 4ºC	m:PREFAB [63] m:PREFAB [66] m:PRE-FAB [66]					m:PREFAB [66] t:PRE-FAB [66]	hw:N/A
278	2	Biomedical Research Unit Research Area	3731	SRF01	Freezer Room, -20ºC	"m:RES m:RES h:4"""		m:CMU f:SC			m:GWB f:SC t:PRE-FAB [66]	hw:N/A
278	2	Biomedical Research Unit Research Area	3732	SRS01	Warm Room, 20º to 37ºC	"m:WSF m:RES m:WSF h:4"" m:RES h:4"""		m:GWB f:SC			m:GWB f:SC t:PRE-FAB [66]	hw:N/A SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -365 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
278	2	Biomedical Research Unit Research Area	3733	SRSE1	Equipment Room	"m:RES m:WSF m:RES h:4"" m:WSF h:4"""		"m:GWB f:RES-W m:CMU f:SC m:RWC h:4'-0"" m:GWB f:RES-W"			m:Wood t:1 dg:T s:V	hw:5E
278	2	Biomedical Research Unit Research Area	3734	SRL01	Microscope Room, Dark	"m:RES m:RES h:4"""		m:GWB f:SC m:GWB f:SC			m:Wood t:1 dg:T s:V	hw:3F
278	2	Biomedical Research Unit Research Area	3735	XXYYC	Laboratory, Radiation [27]	"m:RES m:WSF m:RES h:4"" m:WSF h:4"""		m:GWB f:SC m:GWB f:SC			m:Wood t:1 dg:T s:V	hw:4Q
278	2	Biomedical Research Unit Research Area	3736	XXYYC	Mass Spectrometer Room	"m:RES m:WSF m:RES h:4"" m:WSF h:4"""		m:GWB f:SC	"m:CT h:4'0"" m:GWB f:SC"		m:Wood t:1 dg:T s:V	hw:4N
278	2	Biomedical Research Unit Research Area	3737	XXYYC	High Resolution Mass Spectrometer Room	"m:RES m:RES h:4"""		m:GWB f:P		m:AT	m:Wood t:1 dg:T s:V	hw:4N
278	2	Biomedical Research Unit Research Area	3738	XMRE1	Nuclear Magnetic Resonance Room [27]	"m:RES m:RES h:4"""		m:GWB f:P		m:AT	m:Wood t:1 dg:T s:SS	hw:10E
278	2	Biomedical Research Unit Research Area	3739	LBEM2	Electron Microscope Suite, Scope Room	"m:RES m:RES h:4"""		m:GWB f:P		m:AT	m:Wood t:1 s:V	hw:4N
278	2	Biomedical Research Unit Research Area	3740	LBEM3	Electron Microscope Suite, Preparation Room/Lab	"m:RES m:RES h:4"""		m:GWB f:P		m:AT	m:Wood t:1 dg:T s:V	hw:4N
278	2	Biomedical Research Unit Research Area	3741	XXYYC	Electron Microscope Suite, Microtome Alcove	"m:RES m:RES h:4"""		m:GWB f:P		m:AT	m:Wood t:1 dg:T s:V	hw:4N SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -366 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
278	2	Biomedical Research Unit Research Area	3742	XXYYC	X-Ray Crystallography	"m:RES m:RES h:4"""		m:GWB f:P		m:AT	m:Wood t:1 s:X	hw:4N
278	2	Biomedical Research Unit Research Area	3743	LBUL1	Cell Bank Freezer Room, Ultra Low	"m:RES m:RES h:4"""		m:GWB f:SC m:GWB f:SC			m:Wood t:1 s:X	hw:4N
278	2	Biomedical Research Unit Research Area	3744	LBUL1	Freezer Room, Ultra Low	"m:RES m:RES h:4"""		m:GWB f:SC m:GWB f:SC			m:Wood t:1 s:X	hw:4N
278	2	Biomedical Research Unit Research Area	3745	XXYYC	Cell Sorter Room, Fluorescent Activated	"m:RES m:RES h:4"""		m:GWB f:P		m:AT	m:Wood t:1 dg:T s:V	hw:4N
278	2	Biomedical Research Unit Research Area	3746	XXYYC	Polymerase Chain Reaction (PCR) Suite	"m:RES m:RES h:4"""		m:GWB f:P		m:AT	m:Wood t:1 dg:T s:S	hw:4E
278	2	Biomedical Research Unit Research Area	3747	XXYYC	DNA Sequencing Room	"m:RES m:RES h:4"""		m:GWB f:P		m:AT	m:Wood t:1 dg:T s:V	hw:4N
278	2	Biomedical Research Unit Research Area	3748	XXYYC	Microscope Room Confocal	"m:RES m:RES h:4"""		m:GWB f:P		m:AT	m:Wood t:1 dg:T s:V	hw:4N
278	2	Biomedical Research Unit Research Area	3749	XXYYC	Cell Irradiator Room	"m:RES m:RES h:4"""		m:GWB f:P		m:AT	m:Wood t:1 dg:T s:V	hw:4N
278	3	Biomedical Research Unit Biosafety Laboratory Area	3750	XXYYC	BSL3 Suite: Ante Room	"m:WSF m:WSF h:4"""		m:GWB [64] f:SC		m:AT f:SP	m:Steel t:20 dg:T s:X	hw:1L
278	3	Biomedical Research Unit Biosafety Laboratory Area	3751	LBRC1	BSL3 Suite: Procedure Room	"m:WSF m:WSF h:4"""		m:GWB [64] f:SC		m:AT f:SP	m:Steel t:20 dg:T s:X	hw:4N
278	3	Biomedical Research Unit Biosafety Laboratory Area	3752	LBTS1	BSL3 Suite: Tissue Culture Room	"m:WSF m:WSF h:4"""		m:GWB f:SC		m:AT f:SP	m:Steel t:20 dg:T s:X	hw:4 SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -367 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
278	3	Biomedical Research Unit Biosafety Laboratory Area	3753	CSSS2	BSL3 Suite: Autoclave Room	"m:WSF m:WSF h:4"""		m:GWB f:P		m:AT	m:Steel t:20 dg:T s:X	hw:4
278	3	Biomedical Research Unit Biosafety Laboratory Area	3754	LR002	BSL3 Suite: Clothes Changing Room	"m:WSF m:WSF h:4"""		m:GWB f:P		m:AT	m:Steel t:2 s:S	hw:2C [71]
278	3	Biomedical Research Unit Biosafety Laboratory Area	3755	SHWR1	BSL3 Suite: Shower Room	"m:PT m:RES [74] m:PT [7] h:4"" m:RES [7] m:CT [7, 44] m:S [7, 44] m:PT [7] h:4'-0"" m:CT h:4'0"" m:S [7, 44]"		m:GWB f:SC			m:Steel t:2 s:S	hw:2C [71]
278	3	Biomedical Research Unit Biosafety Laboratory Area	3756	TLTU1	BSL3 Suite: Toilet Room	"m:PT m:RES [74] m:PT [7] h:4"" m:RES [7] h:4"""		m:GWB [7, 64] f:P	"m:PT [7] h:4'-0"" m:CT [7] h:4'-0"" m:GWB f:SC"		m:Wood t:1 s:S	hw:2C [71]
278	4	Biomedical Research Unit Support Area	3757	LBGW1	Washing and Sterilization Room, Glassware	"m:RES m:RES h:4"""		m:GWB f:RES-W m:CMU m:GWB f:RES-W			m:Wood t:1 dg:T s:V	hw:4S
278	4	Biomedical Research Unit Support Area	3758	SRGC1	Storage, Gas Cylinder [37, 40]	"m:RES m:RES h:4"""		m:CMU f:P f:SC m:GWB f:SC			m:Steel t:8 dr:45 min s:V m:Wood t:11 dr:45 min s:V	hw:5B SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -368 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
278	4	Biomedical Research Unit Support Area	3759	SRGC2	Storage, Flammable Solvent [37, 40]	"m:RES m:RES h:4"""		m:CMU f:P m:GWB m:GWB f:SC			m:Steel t:8 dr:45 min s:V m:Wood t:11 dr:45 min s:V	hw:5B
278	4	Biomedical Research Unit Support Area	3760	SRHM1	Storage, Acid [40]	"m:RES m:RES h:4"""		m:CMU f:P f:P m:GWB f:SC			m:Steel t:8 dr:45 min s:V m:Wood t:11 dr:45 min s:V	hw:5B
278	4	Biomedical Research Unit Support Area	3761	SRHM1	Storage, Radioactive Waste	"m:RES m:RES h:4"""		"m:GWB [54] f:SC m:RWC h:4'-0"""		m:AT f:SP	m:Steel t:17 ds:YES s:V	hw:SH3F
278	4	Biomedical Research Unit Support Area	3762	SRHM1	Storage, Biohazardous Waste	"m:RES m:RES h:4"""		"m:GWB [54] f:SC m:RWC h:4'-0"""		m:AT f:SP	m:Steel t:1 ds:YES s:V	hw:SH3F
278	4	Biomedical Research Unit Support Area	3763	SRHM1	Storage, Recyclable Waste	"m:WSF m:WSF h:4"""		"m:GWB [54] f:SC m:RWC h:4'-0"""		m:AT f:SP	m:Wood t:11 dg:F ds:YES s:V	hw:SH3B
278	4	Biomedical Research Unit Support Area	3764	SRS01	Storage, General	"m:WSF m:WSF h:4"""		"m:GWB [54] f:P m:RWC h:4'-0"""		m:AT	m:Wood t:11 dg:F s:V	hw:5
278	5	Biomedical Research Unit Staff and Administration Area	3765	OFA09	Office, Biomedical Research Unit Chief	m:CPT [6]	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:19 dg:T s:S	hw:3G
278	5	Biomedical Research Unit Staff and Administration Area	3766	OFA09	Office, Biomedical Research Unit Associate Chief [2]	m:CPT [6]	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:1 dg:T s:S	hw:3E
278	5	Biomedical Research Unit Staff and Administration Area	3767	OFA07	Workstation, Biomedical Research Unit Research Investigator	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -369 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
278	5	Biomedical Research Unit Staff and Administration Area	3768	OFA09	Office, Administrative Officer [2]	m:CPT [6]	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:1 dg:T s:S	hw:3E
278	5	Biomedical Research Unit Staff and Administration Area	3769	OFA07	Workstation, Clerical Support	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
278	5	Biomedical Research Unit Staff and Administration Area	3770	OFA07	Workstation, Special Staff	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
278	5	Biomedical Research Unit Staff and Administration Area	3771	SRE01	Equipment Room	m:VT	"m:RB h:4"""	"m:GWB [54] f:P m:RWC h:4'-0"""		m:AT	m:Wood t:1 s:S	hw:5
278	5	Biomedical Research Unit Staff and Administration Area	3772	CRA02	Conference Room	m:CPT [6]	"m:RB h:4"""	m:GWB [42, 64] f:P		m:AT	m:Wood t:19 dg:T s:U	hw:4J
278	5	Biomedical Research Unit Staff and Administration Area	3773	SL001	Lounge, Staff	m:SVT	"m:RB h:4"""	m:GWB f:P		m:AT	m:Wood t:1 dg:T s:S	hw:SH-4
278	5	Biomedical Research Unit Staff and Administration Area	3774	LR001	Locker Room, Staff	"m:PT m:PT h:4"""		m:GWB f:SC		m:AT	m:Wood t:1 s:S	hw:SH-4
278	5	Biomedical Research Unit Staff and Administration Area	3775	TLTU1	Toilet, Staff	"m:PT m:RES [74] m:PT [7] h:4"" m:RES [7] h:4"""		m:GWB [7, 64] f:P	"m:PT [7] h:4'-0"" m:CT [7] h:4'-0"""	m:AT	m:Wood t:1 s:S	hw:2 [71]
278	5	Biomedical Research Unit Staff and Administration Area	3776	SHWR1	Staff Shower	"m:PT m:RES [74] m:PT [7] h:4"" m:RES [7] m:CT [7, 44, 64] m:S [7] m:PT [7] h:4'-0"" m:CT h:4'0"" m:S [7, 44]"		m:GWB f:SC			m:Wood t:1 s:S	hw:2 [71] SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -370 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
278	6	Health Services Research and Development Staff and Administrative Area	3777	OFA07	Workstation, Health Services Research and Development Investigator	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
278	6	Health Services Research and Development Staff and Administrative Area	3778	OFA07	Workstation, Health Services Research and Development Secretary	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
278	6	Health Services Research and Development Staff and Administrative Area	3779	OFA07	Workstation, Health Services Research and Development Management Analyst	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
278	6	Health Services Research and Development Staff and Administrative Area	3780	CMP02	Data Server Room	"m:WSF m:WSF h:4"""		m:GWB [64] f:P		m:AT	m:Wood t:19 dg:T ds:YES s:S	hw:SH3H
278	6	Health Services Research and Development Staff and Administrative Area	3781	WRCH1	Data Analysis Equipment / Work Room	"m:WSF m:WSF h:4"""		m:GWB f:P		m:AT	m:Wood t:1 dg:T s:S	hw:5D
278	6	Health Services Research and Development Staff and Administrative Area	3782	CRA02	Conference Room	m:CPT [6]	"m:RB h:4"""	m:GWB [42, 64] f:P		m:AT	m:Wood t:19 dg:T s:U	hw:4J
278	7	Rehabiliation Research and Development Reception Area	3783	WRC01	Waiting	m:CPT [6] m:LVT	m:PRB [8]	m:GWB [5] f:P		m:AT	m:Wood t:1 dg:T s:S m:N/A t:OPEN s:N/A	hw:4G
278	7	Rehabiliation Research and Development Reception Area	3784	RECP1	Reception	m:CPT [6] m:LVT	m:PRB [8]	m:GWB [5] f:P			m:AT t:OPEN	hw:N/A SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -371 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
